dataset,estimator,sampling_condition,run_name,treatment,model_n,outcome_rate,treatment_rate,mean_cate,normalized_cate,cate_std,cate_min,cate_max,interval_fields_available,observed_confounders,missing_graph_candidates,identifiable_with_available_nodes,source_run_summary,source_cate_summary,source_treatment_csv,source_control_message,row_validation_status,diagnostic_availability,selection_status,admission_status,provenance_class,caveat_codes,notes,normalized_cate_selection_status
mimic,LinearDML,original,outputs-mimic-linear,LAT_NEUROLOGIC_DYSFUNCTION,26845,0.12080461910970386,0.43389830508474575,0.03154960397072449,0.26116223206725225,0.04142360729337378,-0.04669154883328237,0.2101624077032625,True,"Age, Gender, LAT_CHRONIC_BURDEN, LAT_GLOBAL_SEVERITY, LAT_INFLAMMATION_SEPSIS",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-linear/run_summary.json,final-results/causal-outputs/outputs-mimic-linear/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-linear/cate_estimation/LAT_NEUROLOGIC_DYSFUNCTION/LAT_NEUROLOGIC_DYSFUNCTION_cate.csv,final-results/causal-outputs/outputs-mimic-linear/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,SECONDARY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,LinearDML,original,outputs-mimic-linear,LAT_SHOCK,26845,0.12080461910970386,0.5396163158875024,0.021245787889811386,0.1758690027449851,0.020131636837306986,-0.12394582074420271,0.10312943798195476,True,"Age, Gender, LAT_CARDIAC_STRAIN, LAT_CHRONIC_BURDEN, LAT_INFLAMMATION_SEPSIS",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-linear/run_summary.json,final-results/causal-outputs/outputs-mimic-linear/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-linear/cate_estimation/LAT_SHOCK/LAT_SHOCK_cate.csv,final-results/causal-outputs/outputs-mimic-linear/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,SECONDARY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,LinearDML,original,outputs-mimic-linear,LAT_METABOLIC_DERANGEMENT,26845,0.12080461910970386,0.3729186068169119,0.017989452868950796,0.14891361772031578,0.029863585575917076,-0.045712943849368505,0.1510927228704345,True,"LAT_GLOBAL_SEVERITY, LAT_RENAL_DYSFUNCTION, LAT_RESPIRATORY_FAILURE, LAT_SHOCK",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-linear/run_summary.json,final-results/causal-outputs/outputs-mimic-linear/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-linear/cate_estimation/LAT_METABOLIC_DERANGEMENT/LAT_METABOLIC_DERANGEMENT_cate.csv,final-results/causal-outputs/outputs-mimic-linear/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,SECONDARY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,LinearDML,outcome-downsampled,outputs-mimic-linear-downsample,LAT_CARDIAC_STRAIN,6486,0.5,0.36000616712920136,0.4039372106339676,0.8078744212679352,0.06430888058341255,0.14923481485270051,0.5902229356472545,True,"Age, Gender, LAT_CHRONIC_BURDEN",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-linear-downsample/run_summary.json,final-results/causal-outputs/outputs-mimic-linear-downsample/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-linear-downsample/cate_estimation/LAT_CARDIAC_STRAIN/LAT_CARDIAC_STRAIN_cate.csv,final-results/causal-outputs/outputs-mimic-linear-downsample/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,LinearDML,outcome-downsampled,outputs-mimic-linear-downsample,LAT_INFLAMMATION_SEPSIS,6486,0.5,0.6117792167745915,0.3931086653798481,0.7862173307596962,0.03198798827105561,0.2900479120301233,0.6796159745576326,True,,,UNRESOLVED,final-results/causal-outputs/outputs-mimic-linear-downsample/run_summary.json,final-results/causal-outputs/outputs-mimic-linear-downsample/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-linear-downsample/cate_estimation/LAT_INFLAMMATION_SEPSIS/LAT_INFLAMMATION_SEPSIS_cate.csv,final-results/causal-outputs/outputs-mimic-linear-downsample/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,LinearDML,outcome-downsampled,outputs-mimic-linear-downsample,LAT_HEPATIC_COAG_DYSFUNCTION,6486,0.5,0.3635522664199815,0.1824700015190345,0.364940003038069,0.06406781083275331,-0.055807156467933265,0.6510200631500058,True,"LAT_INFLAMMATION_SEPSIS, LAT_SHOCK",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-linear-downsample/run_summary.json,final-results/causal-outputs/outputs-mimic-linear-downsample/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-linear-downsample/cate_estimation/LAT_HEPATIC_COAG_DYSFUNCTION/LAT_HEPATIC_COAG_DYSFUNCTION_cate.csv,final-results/causal-outputs/outputs-mimic-linear-downsample/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,LinearDML,outcome-downsampled,outputs-mimic-linear-downsample,LAT_RENAL_DYSFUNCTION,6486,0.5,0.4969164353993216,0.18063773691045548,0.36127547382091096,0.06657509532346631,-0.054241551029102386,0.5542200131449393,True,"LAT_CHRONIC_BURDEN, LAT_SHOCK",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-linear-downsample/run_summary.json,final-results/causal-outputs/outputs-mimic-linear-downsample/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-linear-downsample/cate_estimation/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_cate.csv,final-results/causal-outputs/outputs-mimic-linear-downsample/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,LinearDML,outcome-downsampled,outputs-mimic-linear-downsample,LAT_RESPIRATORY_FAILURE,6486,0.5,0.6958063521430774,0.09043406027489846,0.18086812054979692,0.057596651684659717,-0.021736597756933918,0.28966550522352436,True,"Age, Gender, LAT_CHRONIC_BURDEN, LAT_GLOBAL_SEVERITY, LAT_INFLAMMATION_SEPSIS",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-linear-downsample/run_summary.json,final-results/causal-outputs/outputs-mimic-linear-downsample/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-linear-downsample/cate_estimation/LAT_RESPIRATORY_FAILURE/LAT_RESPIRATORY_FAILURE_cate.csv,final-results/causal-outputs/outputs-mimic-linear-downsample/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,LinearDML,outcome-downsampled,outputs-mimic-linear-downsample,LAT_NEUROLOGIC_DYSFUNCTION,6486,0.5,0.5257477644156645,0.06768541673042835,0.1353708334608567,0.04446457377922015,-0.12840816057145674,0.15443493050696894,True,"Age, Gender, LAT_CHRONIC_BURDEN, LAT_GLOBAL_SEVERITY, LAT_INFLAMMATION_SEPSIS",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-linear-downsample/run_summary.json,final-results/causal-outputs/outputs-mimic-linear-downsample/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-linear-downsample/cate_estimation/LAT_NEUROLOGIC_DYSFUNCTION/LAT_NEUROLOGIC_DYSFUNCTION_cate.csv,final-results/causal-outputs/outputs-mimic-linear-downsample/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,LinearDML,outcome-downsampled,outputs-mimic-linear-downsample,LAT_GLOBAL_SEVERITY,6486,0.5,0.8228492136910268,0.06503362849069966,0.13006725698139932,0.07641048012117142,-0.033576264063357786,0.24388990087285167,True,"Age, Gender, LAT_CHRONIC_BURDEN, LAT_INFLAMMATION_SEPSIS",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-linear-downsample/run_summary.json,final-results/causal-outputs/outputs-mimic-linear-downsample/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-linear-downsample/cate_estimation/LAT_GLOBAL_SEVERITY/LAT_GLOBAL_SEVERITY_cate.csv,final-results/causal-outputs/outputs-mimic-linear-downsample/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,LinearDML,outcome-downsampled,outputs-mimic-linear-downsample,LAT_METABOLIC_DERANGEMENT,6486,0.5,0.5015417823003392,0.02634230394443743,0.05268460788887486,0.045420339273466025,-0.22992068180997177,0.16741158761033054,True,"LAT_GLOBAL_SEVERITY, LAT_RENAL_DYSFUNCTION, LAT_RESPIRATORY_FAILURE, LAT_SHOCK",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-linear-downsample/run_summary.json,final-results/causal-outputs/outputs-mimic-linear-downsample/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-linear-downsample/cate_estimation/LAT_METABOLIC_DERANGEMENT/LAT_METABOLIC_DERANGEMENT_cate.csv,final-results/causal-outputs/outputs-mimic-linear-downsample/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,LinearDML,outcome-downsampled,outputs-mimic-linear-downsample,LAT_SHOCK,6486,0.5,0.6598828245451742,0.013945374204337672,0.027890748408675343,0.06491047690236842,-0.2868433038019178,0.25980037840993464,True,"Age, Gender, LAT_CARDIAC_STRAIN, LAT_CHRONIC_BURDEN, LAT_INFLAMMATION_SEPSIS",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-linear-downsample/run_summary.json,final-results/causal-outputs/outputs-mimic-linear-downsample/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-linear-downsample/cate_estimation/LAT_SHOCK/LAT_SHOCK_cate.csv,final-results/causal-outputs/outputs-mimic-linear-downsample/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,ARCHIVED_NONPFN_DIAGNOSTICS,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalPFN,original,outputs-mimic-pfn,LAT_CARDIAC_STRAIN,26845,0.12080461910970386,0.1776494691748929,0.259327498577642,2.1466687324442795,0.09050478874401145,0.02154877781867981,0.45496082305908203,False,"Age, Gender, LAT_CHRONIC_BURDEN",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-pfn/run_summary.json,final-results/causal-outputs/outputs-mimic-pfn/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-pfn/cate_estimation/LAT_CARDIAC_STRAIN/LAT_CARDIAC_STRAIN_cate.csv,final-results/causal-outputs/outputs-mimic-pfn/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,INTENTIONAL_SKIP,EXPLORATORY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalPFN,original,outputs-mimic-pfn,LAT_INFLAMMATION_SEPSIS,26845,0.12080461910970386,0.4718197057180108,0.14854354851917861,1.2296181190247764,0.06382022743873454,0.014162570238113403,0.30936285853385925,False,,,UNRESOLVED,final-results/causal-outputs/outputs-mimic-pfn/run_summary.json,final-results/causal-outputs/outputs-mimic-pfn/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-pfn/cate_estimation/LAT_INFLAMMATION_SEPSIS/LAT_INFLAMMATION_SEPSIS_cate.csv,final-results/causal-outputs/outputs-mimic-pfn/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,INTENTIONAL_SKIP,EXPLORATORY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalPFN,original,outputs-mimic-pfn,LAT_HEPATIC_COAG_DYSFUNCTION,26845,0.12080461910970386,0.2413112311417396,0.0968462757091129,0.8016769261212259,0.08311542744663941,-0.15347489714622498,0.3351825177669525,False,"LAT_INFLAMMATION_SEPSIS, LAT_SHOCK",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-pfn/run_summary.json,final-results/causal-outputs/outputs-mimic-pfn/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-pfn/cate_estimation/LAT_HEPATIC_COAG_DYSFUNCTION/LAT_HEPATIC_COAG_DYSFUNCTION_cate.csv,final-results/causal-outputs/outputs-mimic-pfn/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,INTENTIONAL_SKIP,EXPLORATORY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalPFN,original,outputs-mimic-pfn,LAT_RENAL_DYSFUNCTION,26845,0.12080461910970386,0.3630843732538648,0.08697155012811061,0.7199356346559141,0.0819722022785214,-0.1327945739030838,0.30153512954711914,False,"LAT_CHRONIC_BURDEN, LAT_SHOCK",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-pfn/run_summary.json,final-results/causal-outputs/outputs-mimic-pfn/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-pfn/cate_estimation/LAT_RENAL_DYSFUNCTION/LAT_RENAL_DYSFUNCTION_cate.csv,final-results/causal-outputs/outputs-mimic-pfn/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,INTENTIONAL_SKIP,EXPLORATORY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalPFN,original,outputs-mimic-pfn,LAT_GLOBAL_SEVERITY,26845,0.12080461910970386,0.7192400819519463,0.07304968889618824,0.6046928456423599,0.052243041151854776,-0.03289663791656494,0.33754920959472656,False,"Age, Gender, LAT_CHRONIC_BURDEN, LAT_INFLAMMATION_SEPSIS",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-pfn/run_summary.json,final-results/causal-outputs/outputs-mimic-pfn/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-pfn/cate_estimation/LAT_GLOBAL_SEVERITY/LAT_GLOBAL_SEVERITY_cate.csv,final-results/causal-outputs/outputs-mimic-pfn/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,INTENTIONAL_SKIP,EXPLORATORY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalPFN,original,outputs-mimic-pfn,LAT_RESPIRATORY_FAILURE,26845,0.12080461910970386,0.5903147699757869,0.04976550012196902,0.41195030859520754,0.07198222452341822,-0.08460371941328049,0.36294442415237427,False,"Age, Gender, LAT_CHRONIC_BURDEN, LAT_GLOBAL_SEVERITY, LAT_INFLAMMATION_SEPSIS",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-pfn/run_summary.json,final-results/causal-outputs/outputs-mimic-pfn/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-pfn/cate_estimation/LAT_RESPIRATORY_FAILURE/LAT_RESPIRATORY_FAILURE_cate.csv,final-results/causal-outputs/outputs-mimic-pfn/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,INTENTIONAL_SKIP,EXPLORATORY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalPFN,original,outputs-mimic-pfn,LAT_NEUROLOGIC_DYSFUNCTION,26845,0.12080461910970386,0.43389830508474575,0.034993031034570465,0.2896663330629183,0.06106075815986226,-0.16571369767189026,0.27867165207862854,False,"Age, Gender, LAT_CHRONIC_BURDEN, LAT_GLOBAL_SEVERITY, LAT_INFLAMMATION_SEPSIS",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-pfn/run_summary.json,final-results/causal-outputs/outputs-mimic-pfn/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-pfn/cate_estimation/LAT_NEUROLOGIC_DYSFUNCTION/LAT_NEUROLOGIC_DYSFUNCTION_cate.csv,final-results/causal-outputs/outputs-mimic-pfn/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,INTENTIONAL_SKIP,EXPLORATORY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalPFN,original,outputs-mimic-pfn,LAT_SHOCK,26845,0.12080461910970386,0.5396163158875024,0.031644985158239956,0.2619517812435867,0.06231384300758049,-0.10120449960231781,0.3229794204235077,False,"Age, Gender, LAT_CARDIAC_STRAIN, LAT_CHRONIC_BURDEN, LAT_INFLAMMATION_SEPSIS",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-pfn/run_summary.json,final-results/causal-outputs/outputs-mimic-pfn/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-pfn/cate_estimation/LAT_SHOCK/LAT_SHOCK_cate.csv,final-results/causal-outputs/outputs-mimic-pfn/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,INTENTIONAL_SKIP,EXPLORATORY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalPFN,original,outputs-mimic-pfn,LAT_METABOLIC_DERANGEMENT,26845,0.12080461910970386,0.3729186068169119,0.03132348239996354,0.25929043633272314,0.058807709914249794,-0.23128031194210052,0.3262926936149597,False,"LAT_GLOBAL_SEVERITY, LAT_RENAL_DYSFUNCTION, LAT_RESPIRATORY_FAILURE, LAT_SHOCK",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-pfn/run_summary.json,final-results/causal-outputs/outputs-mimic-pfn/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-pfn/cate_estimation/LAT_METABOLIC_DERANGEMENT/LAT_METABOLIC_DERANGEMENT_cate.csv,final-results/causal-outputs/outputs-mimic-pfn/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,INTENTIONAL_SKIP,EXPLORATORY_MAIN_TEXT,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalPFN,outcome-downsampled,outputs-mimic-pfn-downsample,LAT_CARDIAC_STRAIN,6486,0.5,0.36000616712920136,0.44653580522246833,0.8930716104449367,0.11863166690764429,0.13718634843826294,0.7964516878128052,False,"Age, Gender, LAT_CHRONIC_BURDEN",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-pfn-downsample/run_summary.json,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/LAT_CARDIAC_STRAIN/LAT_CARDIAC_STRAIN_cate.csv,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,INTENTIONAL_SKIP,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalPFN,outcome-downsampled,outputs-mimic-pfn-downsample,LAT_INFLAMMATION_SEPSIS,6486,0.5,0.6117792167745915,0.41957541742177423,0.8391508348435485,0.11423693620671704,0.1437954604625702,0.6146655678749084,False,,,UNRESOLVED,final-results/causal-outputs/outputs-mimic-pfn-downsample/run_summary.json,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/LAT_INFLAMMATION_SEPSIS/LAT_INFLAMMATION_SEPSIS_cate.csv,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,INTENTIONAL_SKIP,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
mimic,CausalPFN,outcome-downsampled,outputs-mimic-pfn-downsample,LAT_HEPATIC_COAG_DYSFUNCTION,6486,0.5,0.3635522664199815,0.21976556034136657,0.43953112068273315,0.1293174438019145,0.007222235202789307,0.526200532913208,False,"LAT_INFLAMMATION_SEPSIS, LAT_SHOCK",,UNRESOLVED,final-results/causal-outputs/outputs-mimic-pfn-downsample/run_summary.json,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/global_summary.csv,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/LAT_HEPATIC_COAG_DYSFUNCTION/LAT_HEPATIC_COAG_DYSFUNCTION_cate.csv,final-results/causal-outputs/outputs-mimic-pfn-downsample/cate_estimation/control_messages_cate_estimation.csv,CROSS_RUN_ROW_MATCHED,INTENTIONAL_SKIP,ROBUSTNESS_APPENDIX,PENDING_HUMAN_SELECTION,EXECUTION_SUPPORTED,NUMBERED_CONFIG_MISSING;ESTIMAND_WORDING_UNRESOLVED;ARCHIVE_COPY_PROVENANCE_PARTIAL,Full per-run summary selected over reduced manager summary; mean_cate wording requires approval.,OMIT_FROM_CHAPTER_10_MAIN_TEXT
